order_id,hour,category,item_name,price,quantity,discount,total_amount,branch,payment_method,order_type,customer_id,rating,is_weekend,order_date,year,month,day_name
543731,17,مشويات,شيش طاووق,127.46,2,0,254.93,القاهرة,Wallet,Takeaway,158725,5,0,2023-01-03,2023,1,Tuesday
2434193,22,محاشي,محشي كوسة,80.22,2,0,160.45,القاهرة,Cash,Delivery,184730,4,0,2021-01-06,2021,1,Wednesday
1512669,20,طواجن,طاجن بامية,133.45,4,0.1,480.4,الجيزة,Cash,Dine-in,103485,3,0,2020-10-20,2020,10,Tuesday
371145,12,مقبلات,طحينة,40.49,3,0,121.48,طنطا,Cash,Takeaway,188667,3,0,2022-09-13,2022,9,Tuesday
554506,13,مشويات,كباب,128.73,2,0,257.46,المنصورة,Cash,Takeaway,185356,4,0,2020-08-10,2020,8,Monday
406022,14,مشويات,كباب,165.89,4,0.1,597.19,القاهرة,Cash,Takeaway,103990,4,1,2020-12-06,2020,12,Sunday
1128610,15,مشروبات,عصير مانجو,38.18,4,0.1,137.45,طنطا,Wallet,Delivery,67618,4,1,2021-10-15,2021,10,Friday
242893,15,مشروبات,عصير مانجو,30.2,2,0,60.4,المنصورة,Card,Dine-in,3840,2,0,2024-11-04,2024,11,Monday
1580182,12,مقبلات,طحينة,61.59,1,0,61.59,الجيزة,Cash,Dine-in,129837,3,0,2021-10-20,2021,10,Wednesday
1220942,13,مشروبات,عصير مانجو,27.82,4,0.1,100.14,القاهرة,Card,Dine-in,140615,5,1,2022-12-02,2022,12,Friday
359366,21,مقبلات,طحينة,37.15,3,0,111.44,القاهرة,Card,Takeaway,152893,4,1,2025-06-13,2025,6,Friday
546919,12,مشويات,كباب,135.3,3,0,405.89,الجيزة,Cash,Delivery,29743,3,0,2022-08-23,2022,8,Tuesday
605934,17,محاشي,محشي ورق عنب,78.4,1,0,78.4,طنطا,Cash,Dine-in,129707,4,0,2021-08-23,2021,8,Monday
814454,13,مشروبات,عصير مانجو,5.96,3,0,17.87,الجيزة,Card,Takeaway,60399,4,0,2024-03-14,2024,3,Thursday
404478,11,مشروبات,عصير مانجو,28.87,3,0,86.62,القاهرة,Wallet,Delivery,24661,4,1,2025-12-14,2025,12,Sunday
1532508,17,مشروبات,شاي,39.04,6,0.1,210.81,القاهرة,Card,Takeaway,71568,4,0,2021-06-28,2021,6,Monday
308762,13,محاشي,محشي ورق عنب,68.44,6,0.1,369.56,القاهرة,Cash,Takeaway,23358,4,1,2022-08-28,2022,8,Sunday
963439,13,طواجن,طاجن ملوخية,107.69,3,0,323.06,القاهرة,Cash,Dine-in,144918,4,1,2021-04-30,2021,4,Friday
1195976,11,مشويات,كفتة,139.31,1,0,139.31,طنطا,Cash,Dine-in,34264,3,0,2020-06-09,2020,6,Tuesday
4568,15,مقبلات,سلطة بلدي,67.76,6,0.1,365.92,الجيزة,Cash,Takeaway,70779,3,0,2021-06-22,2021,6,Tuesday
1612709,22,مشويات,كباب,174.23,6,0.1,940.83,الإسكندرية,Wallet,Takeaway,101996,4,1,2024-05-03,2024,5,Friday
464766,11,مشويات,كباب,138.33,2,0,276.66,القاهرة,Card,Delivery,2594,4,0,2020-06-11,2020,6,Thursday
558510,22,محاشي,محشي ورق عنب,66.03,4,0.1,237.71,القاهرة,Wallet,Takeaway,149311,4,0,2020-07-23,2020,7,Thursday
787430,14,مشويات,شيش طاووق,145.39,3,0,436.17,الإسكندرية,Cash,Dine-in,148103,3,1,2023-03-26,2023,3,Sunday
2222291,19,مشروبات,عصير قصب,16.87,5,0.1,75.91,القاهرة,Cash,Takeaway,157096,4,1,2023-01-22,2023,1,Sunday
672441,12,مشويات,شيش طاووق,142.68,2,0,285.37,القاهرة,Cash,Takeaway,142365,5,0,2022-01-10,2022,1,Monday
802268,11,محاشي,محشي باذنجان,92.6,1,0,92.6,الجيزة,Cash,Delivery,120953,3,0,2022-07-28,2022,7,Thursday
888615,18,طواجن,طاجن فراخ,122.12,3,0,366.36,الجيزة,Wallet,Takeaway,192069,3,0,2024-06-04,2024,6,Tuesday
797109,13,طواجن,طاجن فراخ,100.46,3,0,301.37,القاهرة,Card,Takeaway,18956,4,1,2025-10-31,2025,10,Friday
42706,14,طواجن,طاجن بامية,115.19,5,0.1,518.34,الإسكندرية,Cash,Dine-in,85889,4,0,2022-01-11,2022,1,Tuesday
400116,16,مقبلات,سلطة بلدي,50.07,4,0.1,180.25,القاهرة,Cash,Takeaway,48953,4,1,2025-06-20,2025,6,Friday
920302,15,مشروبات,عصير مانجو,20.1,4,0.1,72.35,الإسكندرية,Cash,Takeaway,156164,3,0,2024-05-06,2024,5,Monday
1384896,23,مشويات,كباب,141.31,5,0.1,635.89,القاهرة,Wallet,Delivery,113278,4,1,2021-12-03,2021,12,Friday
1088846,23,مشروبات,عصير مانجو,10.72,6,0.1,57.9,القاهرة,Wallet,Dine-in,164471,4,0,2024-03-18,2024,3,Monday
2208579,17,طواجن,طاجن بامية,119.53,2,0,239.05,الإسكندرية,Cash,Delivery,188620,4,0,2025-07-07,2025,7,Monday
805742,11,مشويات,كباب,143.41,5,0.1,645.35,الإسكندرية,Card,Takeaway,104697,4,0,2025-02-03,2025,2,Monday
2147649,10,محاشي,محشي ورق عنب,40.89,2,0,81.78,القاهرة,Wallet,Dine-in,38647,4,1,2020-05-17,2020,5,Sunday
168207,12,طواجن,طاجن ملوخية,122.22,4,0.1,439.98,الإسكندرية,Cash,Takeaway,175863,4,1,2025-08-29,2025,8,Friday
240901,12,مقبلات,طحينة,50.73,2,0,101.46,الجيزة,Card,Takeaway,30847,2,0,2021-05-26,2021,5,Wednesday
602662,17,مقبلات,سلطة بلدي,76.64,2,0,153.29,الإسكندرية,Cash,Dine-in,180096,3,1,2025-10-03,2025,10,Friday
1878407,21,مشويات,شيش طاووق,136.75,3,0,410.24,القاهرة,Card,Dine-in,92424,4,1,2025-05-23,2025,5,Friday
14884,11,مقبلات,طحينة,46.68,3,0,140.04,الجيزة,Card,Dine-in,51166,4,0,2022-07-06,2022,7,Wednesday
812482,15,مقبلات,طحينة,34.82,2,0,69.64,الجيزة,Cash,Delivery,162924,4,0,2025-09-29,2025,9,Monday
262596,22,مقبلات,طحينة,73.42,4,0.1,264.31,القاهرة,Card,Dine-in,155826,4,0,2022-06-20,2022,6,Monday
497256,18,مشروبات,شاي,11.21,4,0.1,40.37,القاهرة,Wallet,Takeaway,181844,4,0,2021-04-08,2021,4,Thursday
921285,13,طواجن,طاجن فراخ,123.23,4,0.1,443.61,الجيزة,Card,Takeaway,87219,4,0,2020-02-03,2020,2,Monday
661713,17,محاشي,محشي ورق عنب,88.93,2,0,177.87,الجيزة,Cash,Dine-in,156257,4,0,2022-02-03,2022,2,Thursday
797585,19,مشويات,شيش طاووق,178.83,2,0,357.67,القاهرة,Cash,Dine-in,73714,4,0,2023-09-26,2023,9,Tuesday
309356,20,مشروبات,عصير مانجو,51.41,2,0,102.83,القاهرة,Cash,Delivery,82174,4,0,2024-05-15,2024,5,Wednesday
131013,22,طواجن,طاجن بامية,130.98,5,0.1,589.43,القاهرة,Cash,Dine-in,105856,3,0,2022-06-02,2022,6,Thursday
47577,17,طواجن,طاجن ملوخية,115.78,3,0,347.33,طنطا,Cash,Takeaway,39266,4,1,2020-09-25,2020,9,Friday
406118,14,محاشي,محشي ورق عنب,90.57,4,0.1,326.05,المنصورة,Cash,Delivery,25408,3,1,2025-03-14,2025,3,Friday
1278513,17,مقبلات,طحينة,33.39,1,0,33.39,الإسكندرية,Card,Takeaway,195779,4,0,2022-04-25,2022,4,Monday
702499,15,محاشي,محشي باذنجان,72.66,2,0,145.32,القاهرة,Wallet,Dine-in,25503,4,0,2024-04-22,2024,4,Monday
642370,15,مشروبات,عصير مانجو,44.44,2,0,88.88,القاهرة,Cash,Dine-in,123051,5,0,2023-05-04,2023,5,Thursday
222228,18,مشروبات,عصير مانجو,37.42,5,0.1,168.38,الإسكندرية,Card,Dine-in,168330,4,1,2024-05-26,2024,5,Sunday
1374717,17,مقبلات,سلطة بلدي,56.55,3,0,169.64,أسيوط,Wallet,Takeaway,158355,3,1,2024-02-25,2024,2,Sunday
601460,22,مشروبات,عصير مانجو,51.14,2,0,102.28,القاهرة,Card,Dine-in,38695,4,0,2020-02-12,2020,2,Wednesday
462416,16,مشروبات,عصير مانجو,31.59,5,0.1,142.15,الإسكندرية,Card,Dine-in,69385,3,1,2025-01-04,2025,1,Saturday
789373,11,طواجن,طاجن ملوخية,126.37,1,0,126.37,المنصورة,Wallet,Dine-in,198047,3,0,2024-08-28,2024,8,Wednesday
716490,10,مشروبات,عصير قصب,15.66,2,0,31.31,الإسكندرية,Card,Delivery,42956,4,0,2024-07-29,2024,7,Monday
1875558,19,طواجن,طاجن فراخ,106.08,5,0.1,477.36,الجيزة,Card,Takeaway,194681,3,1,2024-10-18,2024,10,Friday
695125,14,مشروبات,عصير مانجو,23.44,6,0.1,126.58,القاهرة,Wallet,Takeaway,93744,3,1,2020-11-01,2020,11,Sunday
661937,23,مقبلات,سلطة بلدي,59.45,2,0,118.91,الإسكندرية,Cash,Dine-in,166204,4,0,2023-04-10,2023,4,Monday
757619,15,مشروبات,عصير قصب,19.43,3,0,58.28,القاهرة,Card,Takeaway,150062,4,1,2024-11-08,2024,11,Friday
351394,16,مشروبات,عصير قصب,6.52,4,0.1,23.48,القاهرة,Card,Delivery,133479,4,1,2023-02-18,2023,2,Saturday
596176,16,مقبلات,بابا غنوج,33.58,3,0,100.75,الإسكندرية,Cash,Delivery,36405,3,1,2025-01-12,2025,1,Sunday
671243,18,مشويات,كباب,149.16,2,0,298.32,القاهرة,Cash,Delivery,76236,4,0,2025-01-23,2025,1,Thursday
1111559,18,محاشي,محشي كوسة,75.9,2,0,151.81,الجيزة,Cash,Delivery,47433,3,0,2024-08-05,2024,8,Monday
889974,19,محاشي,محشي ورق عنب,84.58,2,0,169.15,طنطا,Card,Dine-in,146978,3,0,2022-12-22,2022,12,Thursday
496504,20,محاشي,محشي ورق عنب,83.79,5,0.1,377.04,القاهرة,Cash,Dine-in,39124,4,0,2025-04-17,2025,4,Thursday
465192,13,مقبلات,سلطة بلدي,62.77,3,0,188.3,الجيزة,Cash,Delivery,156829,4,0,2022-11-14,2022,11,Monday
23801,22,مشويات,كباب,137.54,2,0,275.07,الإسكندرية,Cash,Delivery,19438,4,0,2025-02-04,2025,2,Tuesday
1820088,11,مقبلات,طحينة,82.05,5,0.1,369.21,المنصورة,Cash,Dine-in,54488,3,1,2025-07-25,2025,7,Friday
235304,23,مشويات,كفتة,133.29,4,0.1,479.84,طنطا,Wallet,Takeaway,55396,3,0,2022-11-14,2022,11,Monday
358999,23,مقبلات,سلطة بلدي,46.8,5,0.1,210.61,القاهرة,Cash,Takeaway,152182,4,1,2020-05-09,2020,5,Saturday
112813,23,محاشي,محشي ورق عنب,67.64,6,0.1,365.24,القاهرة,Card,Takeaway,171292,3,1,2020-01-05,2020,1,Sunday
79101,19,محاشي,محشي كوسة,101.21,2,0,202.42,الإسكندرية,Cash,Takeaway,40290,4,0,2023-04-27,2023,4,Thursday
243298,14,محاشي,محشي باذنجان,102.42,2,0,204.83,القاهرة,Cash,Delivery,153482,4,0,2023-11-30,2023,11,Thursday
2180994,21,مشروبات,عصير قصب,7.5,2,0,15,الإسكندرية,Cash,Dine-in,187940,4,0,2022-09-19,2022,9,Monday
669117,11,مقبلات,بابا غنوج,40.57,2,0,81.15,الإسكندرية,Cash,Takeaway,120921,4,1,2020-06-28,2020,6,Sunday
958723,13,مشويات,كباب,159.29,5,0.1,716.79,القاهرة,Card,Takeaway,131967,4,0,2021-08-26,2021,8,Thursday
780387,14,طواجن,طاجن فراخ,73.53,5,0.1,330.88,القاهرة,Cash,Takeaway,133583,4,1,2023-11-25,2023,11,Saturday
300966,23,مقبلات,سلطة بلدي,47.25,2,0,94.5,طنطا,Cash,Dine-in,105229,4,0,2021-10-18,2021,10,Monday
127347,12,محاشي,محشي باذنجان,76.78,2,0,153.56,طنطا,Cash,Delivery,90450,4,1,2021-03-12,2021,3,Friday
177804,13,طواجن,طاجن بامية,103.22,2,0,206.44,طنطا,Cash,Dine-in,15083,3,0,2024-04-23,2024,4,Tuesday
855143,21,مشويات,كفتة,139.22,6,0.1,751.78,المنصورة,Wallet,Dine-in,193008,3,1,2020-04-12,2020,4,Sunday
304679,18,محاشي,محشي كوسة,115.99,4,0.1,417.56,القاهرة,Cash,Dine-in,68746,4,1,2022-08-21,2022,8,Sunday
1521514,13,مشروبات,شاي,31.15,4,0.1,112.14,القاهرة,Card,Dine-in,80764,4,0,2024-05-22,2024,5,Wednesday
480041,17,مقبلات,سلطة بلدي,45.07,3,0,135.2,القاهرة,Cash,Takeaway,175032,4,0,2020-06-11,2020,6,Thursday
198854,12,طواجن,طاجن بامية,111.72,1,0,111.72,القاهرة,Card,Delivery,41084,4,0,2023-02-15,2023,2,Wednesday
1918008,17,محاشي,محشي كوسة,90.99,5,0.1,409.46,القاهرة,Wallet,Dine-in,70719,5,0,2025-12-18,2025,12,Thursday
205331,10,مشويات,كفتة,167.53,3,0,502.6,القاهرة,Cash,Dine-in,95248,4,1,2022-07-31,2022,7,Sunday
14011,10,محاشي,محشي كوسة,93.96,7,0.1,591.98,القاهرة,Cash,Takeaway,32671,4,0,2025-05-15,2025,5,Thursday
471225,12,مقبلات,بابا غنوج,49.21,1,0,49.21,القاهرة,Card,Takeaway,141425,4,0,2021-03-30,2021,3,Tuesday
877197,18,مقبلات,سلطة بلدي,68.5,4,0.1,246.61,الجيزة,Card,Dine-in,179308,4,1,2021-08-07,2021,8,Saturday
198223,23,طواجن,طاجن ملوخية,124.16,3,0,372.48,الجيزة,Cash,Takeaway,89829,3,1,2024-05-26,2024,5,Sunday
580917,16,مشروبات,عصير مانجو,27.39,2,0,54.78,المنصورة,Cash,Takeaway,74668,4,0,2024-02-21,2024,2,Wednesday
659688,11,محاشي,محشي ورق عنب,80.82,1,0,80.82,القاهرة,Card,Delivery,135,5,0,2020-05-25,2020,5,Monday
302596,19,طواجن,طاجن ملوخية,123.91,2,0,247.83,أسيوط,Wallet,Dine-in,78192,3,0,2025-01-07,2025,1,Tuesday
1867941,19,طواجن,طاجن ملوخية,121.11,5,0.1,545,الإسكندرية,Cash,Delivery,197232,4,1,2022-10-22,2022,10,Saturday
1851302,22,مشويات,كفتة,155.51,2,0,311.03,القاهرة,Wallet,Takeaway,176553,3,0,2022-09-14,2022,9,Wednesday
1716806,19,مشروبات,عصير مانجو,36.55,5,0.1,164.47,القاهرة,Wallet,Dine-in,47703,5,0,2021-09-02,2021,9,Thursday
614653,22,مقبلات,طحينة,48.16,3,0,144.48,المنصورة,Cash,Delivery,84949,3,1,2023-07-08,2023,7,Saturday
988231,16,مشويات,شيش طاووق,166.65,2,0,333.3,الجيزة,Cash,Dine-in,182986,3,0,2022-12-06,2022,12,Tuesday
631759,21,محاشي,محشي ورق عنب,71.2,2,0,142.4,الإسكندرية,Cash,Dine-in,99775,4,0,2020-06-30,2020,6,Tuesday
1144481,21,مشويات,كباب,163.84,4,0.1,589.83,الإسكندرية,Cash,Takeaway,55153,4,1,2022-09-23,2022,9,Friday
501305,13,محاشي,محشي باذنجان,90.54,3,0,271.63,الإسكندرية,Cash,Takeaway,66640,4,0,2022-07-18,2022,7,Monday
382869,18,محاشي,محشي كوسة,76.25,3,0,228.75,القاهرة,Cash,Takeaway,38596,3,0,2022-03-30,2022,3,Wednesday
1482192,17,مقبلات,بابا غنوج,37.86,1,0,37.86,الإسكندرية,Card,Takeaway,158223,4,0,2024-09-18,2024,9,Wednesday
1315882,11,مقبلات,طحينة,38.22,2,0,76.43,الإسكندرية,Cash,Dine-in,87471,4,0,2021-10-28,2021,10,Thursday
405487,18,محاشي,محشي ورق عنب,86.03,2,0,172.07,الجيزة,Wallet,Dine-in,13628,3,1,2021-06-06,2021,6,Sunday
512912,15,مشويات,شيش طاووق,157.37,5,0.1,708.18,طنطا,Wallet,Delivery,39725,4,1,2020-09-11,2020,9,Friday
1443796,16,محاشي,محشي كوسة,103.48,4,0.1,372.52,الإسكندرية,Card,Takeaway,197550,4,1,2022-02-12,2022,2,Saturday
1820312,16,محاشي,محشي ورق عنب,94.28,2,0,188.55,أسيوط,Wallet,Takeaway,56712,3,0,2024-07-11,2024,7,Thursday
138570,13,مشويات,كباب,161.25,6,0.1,870.76,القاهرة,Cash,Dine-in,154686,4,1,2024-02-02,2024,2,Friday
90282,16,مشروبات,عصير قصب,32.14,2,0,64.27,الإسكندرية,Card,Dine-in,169960,4,0,2023-10-02,2023,10,Monday
754399,20,مشويات,كباب,123.08,2,0,246.16,أسيوط,Card,Dine-in,166792,3,0,2023-01-03,2023,1,Tuesday
780778,10,محاشي,محشي ورق عنب,72.1,3,0,216.31,المنصورة,Wallet,Dine-in,157665,4,1,2022-03-05,2022,3,Saturday
1781464,18,مشويات,كفتة,160.88,2,0,321.76,القاهرة,Cash,Dine-in,72048,3,0,2023-12-28,2023,12,Thursday
1361375,13,طواجن,طاجن ملوخية,114.9,2,0,229.8,القاهرة,Wallet,Dine-in,71638,4,0,2021-06-08,2021,6,Tuesday
640604,19,مقبلات,بابا غنوج,39.26,5,0.1,176.66,القاهرة,Card,Delivery,138385,2,1,2021-04-04,2021,4,Sunday
841872,20,مشويات,كفتة,153.89,2,0,307.77,القاهرة,Wallet,Delivery,20476,3,0,2023-10-26,2023,10,Thursday
503380,17,محاشي,محشي ورق عنب,77.02,4,0.1,277.26,الجيزة,Cash,Delivery,167029,4,1,2021-06-05,2021,6,Saturday
188729,18,مشروبات,شاي,28.9,1,0,28.9,القاهرة,Cash,Takeaway,138385,5,0,2025-06-12,2025,6,Thursday
629396,13,مقبلات,سلطة بلدي,63.65,3,0,190.94,أسيوط,Card,Dine-in,194876,4,0,2022-03-10,2022,3,Thursday
1150547,18,محاشي,محشي كوسة,107.37,2,0,214.74,القاهرة,Card,Takeaway,102752,4,1,2021-11-07,2021,11,Sunday
553658,18,مشويات,كباب,138.48,1,0,138.48,الإسكندرية,Wallet,Delivery,173543,3,0,2024-10-29,2024,10,Tuesday
332944,16,مشويات,كباب,141.37,3,0,424.11,القاهرة,Cash,Dine-in,149934,5,0,2021-07-21,2021,7,Wednesday
675076,21,مشروبات,عصير مانجو,50.19,2,0,100.38,القاهرة,Cash,Delivery,148799,5,0,2023-01-30,2023,1,Monday
1686785,21,مقبلات,طحينة,50.84,2,0,101.68,الإسكندرية,Card,Dine-in,27466,4,0,2024-12-30,2024,12,Monday
81350,12,مقبلات,طحينة,72.32,5,0.1,325.43,القاهرة,Card,Takeaway,152565,4,1,2023-01-01,2023,1,Sunday
152182,10,مقبلات,بابا غنوج,47.35,2,0,94.71,القاهرة,Card,Dine-in,72250,5,1,2024-07-14,2024,7,Sunday
1267100,14,مقبلات,بابا غنوج,74,4,0.1,266.39,القاهرة,Cash,Takeaway,156224,4,1,2022-05-21,2022,5,Saturday
1043209,23,مشروبات,عصير مانجو,18.14,3,0,54.43,الإسكندرية,Cash,Delivery,18812,5,0,2020-07-23,2020,7,Thursday
107895,13,محاشي,محشي ورق عنب,57.83,4,0.1,208.2,أسيوط,Cash,Takeaway,82828,3,1,2023-09-02,2023,9,Saturday
20691,22,مشروبات,عصير مانجو,31.37,3,0,94.11,الجيزة,Cash,Delivery,157782,4,0,2024-08-22,2024,8,Thursday
64097,23,مقبلات,طحينة,61.3,2,0,122.61,القاهرة,Card,Dine-in,110327,4,0,2024-01-08,2024,1,Monday
1498070,14,مشروبات,عصير مانجو,4.12,3,0,12.37,الإسكندرية,Card,Dine-in,174479,4,0,2021-12-16,2021,12,Thursday
776094,17,مشويات,كفتة,130.18,3,0,390.55,طنطا,Cash,Takeaway,120242,4,1,2025-08-16,2025,8,Saturday
1698391,18,مشويات,كفتة,149.78,1,0,149.78,الجيزة,Cash,Takeaway,133313,3,0,2024-07-25,2024,7,Thursday
1139905,18,مشروبات,عصير مانجو,-15.21,1,0,-15.21,الجيزة,Wallet,Dine-in,187517,4,0,2022-04-13,2022,4,Wednesday
185017,14,مقبلات,طحينة,71.58,4,0.1,257.69,القاهرة,Cash,Dine-in,48883,4,0,2022-07-25,2022,7,Monday
990468,12,مقبلات,طحينة,35.22,4,0.1,126.8,القاهرة,Wallet,Dine-in,122868,4,0,2025-05-12,2025,5,Monday
2390300,10,مقبلات,طحينة,32.79,4,0.1,118.06,القاهرة,Cash,Dine-in,115125,3,1,2024-03-22,2024,3,Friday
1130779,11,محاشي,محشي ورق عنب,74.23,1,0,74.23,الإسكندرية,Card,Delivery,66649,4,0,2021-10-14,2021,10,Thursday
122280,16,مشويات,كفتة,153.17,3,0,459.5,القاهرة,Cash,Delivery,176402,4,0,2021-03-10,2021,3,Wednesday
950575,15,مشروبات,عصير مانجو,11.84,3,0,35.52,القاهرة,Cash,Dine-in,148622,4,1,2021-06-12,2021,6,Saturday
1912882,18,مشويات,كباب,169.97,1,0,169.97,الجيزة,Cash,Delivery,129204,3,0,2024-10-08,2024,10,Tuesday
705185,22,محاشي,محشي ورق عنب,94.6,4,0.1,340.55,الإسكندرية,Wallet,Delivery,141028,3,0,2023-11-27,2023,11,Monday
1372756,19,مشويات,كفتة,133.48,5,0.1,600.67,المنصورة,Wallet,Delivery,50747,3,0,2020-03-09,2020,3,Monday
2410129,10,طواجن,طاجن فراخ,117.35,5,0.1,528.07,الإسكندرية,Cash,Takeaway,162161,3,1,2022-04-23,2022,4,Saturday
571266,18,مشويات,كباب,167.77,3,0,503.31,الجيزة,Cash,Dine-in,162272,4,0,2021-03-04,2021,3,Thursday
373037,16,مقبلات,طحينة,55.06,2,0,110.13,القاهرة,Card,Dine-in,47533,4,0,2024-12-11,2024,12,Wednesday
2248813,16,مقبلات,سلطة بلدي,66.45,3,0,199.34,القاهرة,Cash,Delivery,78110,4,0,2021-11-24,2021,11,Wednesday
453950,17,محاشي,محشي ورق عنب,71.43,1,0,71.43,طنطا,Cash,Dine-in,165440,4,0,2023-08-07,2023,8,Monday
723870,16,طواجن,طاجن ملوخية,126.44,3,0,379.32,القاهرة,Cash,Takeaway,63808,4,1,2022-03-25,2022,3,Friday
1566303,13,مشروبات,عصير قصب,48.4,4,0.1,174.23,القاهرة,Wallet,Delivery,120233,4,0,2020-03-09,2020,3,Monday
343737,11,مشويات,كباب,128.46,4,0.1,462.44,القاهرة,Wallet,Dine-in,21349,3,0,2024-12-25,2024,12,Wednesday
340884,21,مشويات,كباب,176.51,3,0,529.54,القاهرة,Card,Dine-in,12981,5,0,2024-12-12,2024,12,Thursday
12378,21,محاشي,محشي كوسة,91.12,5,0.1,410.05,القاهرة,Card,Takeaway,123248,4,1,2024-02-10,2024,2,Saturday
595923,16,مشويات,كباب,185.28,2,0,370.56,القاهرة,Cash,Takeaway,182397,5,0,2023-07-19,2023,7,Wednesday
925611,13,محاشي,محشي ورق عنب,64.11,5,0.1,288.49,الجيزة,Card,Delivery,199036,4,1,2022-07-03,2022,7,Sunday
803775,19,طواجن,طاجن بامية,104.22,6,0.1,562.76,أسيوط,Wallet,Takeaway,174208,4,1,2024-08-30,2024,8,Friday
6054,18,طواجن,طاجن فراخ,127.66,3,0,382.97,الإسكندرية,Cash,Delivery,195924,3,1,2021-10-09,2021,10,Saturday
31234,18,مشويات,كباب,140.37,1,0,140.37,الجيزة,Card,Dine-in,195855,4,0,2023-08-16,2023,8,Wednesday
742845,20,مشروبات,عصير مانجو,34.93,4,0.1,125.75,طنطا,Cash,Takeaway,76255,3,1,2020-09-26,2020,9,Saturday
1238228,10,مشويات,كباب,145.31,3,0,435.92,القاهرة,Cash,Dine-in,9727,4,0,2022-07-06,2022,7,Wednesday
323467,16,مقبلات,بابا غنوج,83.35,3,0,250.05,القاهرة,Wallet,Takeaway,145239,3,0,2020-02-17,2020,2,Monday
1150279,22,محاشي,محشي ورق عنب,76.1,3,0,228.3,طنطا,Cash,Dine-in,98431,3,1,2025-06-06,2025,6,Friday
1530913,21,محاشي,محشي كوسة,85.89,4,0.1,309.2,القاهرة,Card,Delivery,50818,5,1,2021-10-01,2021,10,Friday
148996,20,محاشي,محشي ورق عنب,94.67,2,0,189.34,الجيزة,Wallet,Delivery,153042,4,0,2021-06-17,2021,6,Thursday
2243586,10,مشويات,كفتة,163.56,4,0.1,588.81,القاهرة,Cash,Delivery,100317,3,0,2021-01-04,2021,1,Monday
1046621,15,طواجن,طاجن فراخ,114.91,4,0.1,413.67,القاهرة,Cash,Dine-in,185055,3,0,2024-01-04,2024,1,Thursday
600752,17,محاشي,محشي كوسة,91.65,1,0,91.65,الإسكندرية,Cash,Delivery,45158,4,0,2023-06-20,2023,6,Tuesday
26670,12,مقبلات,سلطة بلدي,43.34,2,0,86.67,القاهرة,Wallet,Takeaway,67978,3,1,2022-06-19,2022,6,Sunday
1334058,14,محاشي,محشي باذنجان,82.65,2,0,165.3,الجيزة,Cash,Takeaway,186587,4,0,2023-11-29,2023,11,Wednesday
132893,14,طواجن,طاجن فراخ,136.58,3,0,409.75,الإسكندرية,Cash,Takeaway,175425,3,0,2021-03-30,2021,3,Tuesday
609436,12,محاشي,محشي باذنجان,82.88,5,0.1,372.98,القاهرة,Cash,Dine-in,129982,3,0,2025-12-24,2025,12,Wednesday
497227,12,طواجن,طاجن ملوخية,106.68,4,0.1,384.05,طنطا,Card,Dine-in,6882,4,0,2022-09-28,2022,9,Wednesday
743980,18,مشروبات,عصير مانجو,39.3,4,0.1,141.47,القاهرة,Cash,Takeaway,29598,5,1,2024-04-06,2024,4,Saturday
1984925,16,مشروبات,عصير مانجو,37.41,2,0,74.82,الإسكندرية,Wallet,Delivery,45148,4,0,2021-06-23,2021,6,Wednesday
564539,11,مقبلات,طحينة,45.23,3,0,135.69,القاهرة,Wallet,Dine-in,107882,4,1,2020-02-09,2020,2,Sunday
1177034,17,مشروبات,عصير مانجو,43.8,3,0,131.4,المنصورة,Card,Dine-in,42652,3,0,2020-01-27,2020,1,Monday
433928,13,مشروبات,عصير قصب,65.16,3,0,195.49,القاهرة,Card,Dine-in,46060,4,1,2025-01-12,2025,1,Sunday
748043,23,طواجن,طاجن ملوخية,143.03,5,0.1,643.65,الجيزة,Card,Takeaway,197758,4,1,2023-03-31,2023,3,Friday
319351,10,مشويات,شيش طاووق,165.18,1,0,165.18,القاهرة,Wallet,Dine-in,150136,4,0,2023-08-10,2023,8,Thursday
182311,23,محاشي,محشي كوسة,99.06,4,0.1,356.6,الإسكندرية,Cash,Dine-in,107559,3,1,2024-07-27,2024,7,Saturday
1400722,10,مقبلات,طحينة,58.66,2,0,117.31,الجيزة,Cash,Takeaway,47583,3,1,2020-06-28,2020,6,Sunday
736232,19,مشويات,كفتة,136.91,2,0,273.83,الإسكندرية,Cash,Delivery,163801,4,0,2021-06-02,2021,6,Wednesday
663196,20,محاشي,محشي كوسة,83.26,4,0.1,299.72,القاهرة,Card,Dine-in,132873,4,1,2023-09-10,2023,9,Sunday
59143,21,مقبلات,سلطة بلدي,47.77,3,0,143.31,القاهرة,Wallet,Dine-in,166301,4,1,2023-07-07,2023,7,Friday
914600,23,مقبلات,سلطة بلدي,60.1,4,0.1,216.37,الجيزة,Card,Delivery,194665,4,1,2022-01-07,2022,1,Friday
789799,20,محاشي,محشي ورق عنب,82.24,4,0.1,296.06,الجيزة,Card,Takeaway,127850,4,1,2025-07-12,2025,7,Saturday
181999,14,مشروبات,عصير قصب,14.68,2,0,29.37,الإسكندرية,Wallet,Takeaway,184300,3,0,2020-09-08,2020,9,Tuesday
368547,23,مشروبات,عصير مانجو,47.06,4,0.1,169.42,القاهرة,Card,Dine-in,62193,4,0,2024-09-24,2024,9,Tuesday
